stage,rank,A,E_ref,k,total_loss,positive_loss,separation_loss,regularization_loss,mean_positive_log_score,pseudo_log_score_statistic,score_gap
random,144,2.0553304692741516,193.56028829040486,203.89312395284927,0.057838492873590455,0.04887593919352468,0.004984986405977193,0.005223813875582875,-0.04887593919352468,-0.1438909527875475,0.09501501359402281
random,145,6.113048522984756,62.663201983978446,149.89704308557992,0.057840949462565815,0.049144877759532204,0.0031997326640016005,0.006296272205032404,-0.049144877759532204,-0.1459451450955306,0.0968002673359984
random,146,1.681742090476696,174.43871317757734,175.7821678065676,0.057874223980380196,0.050917848217541764,0.0006156721397057169,0.006494621658059139,-0.050917848217541764,-0.15030217607783605,0.09938432786029429
random,147,10.61223183281718,341.9146265505014,6196.8233669481115,0.05789264998300443,0.050841145883518284,0.004938346413972727,0.0033477442890066027,-0.050841145883518284,-0.14590279946954557,0.09506165358602728
random,148,4.00686209973919,206.35720065681994,336.0644314934198,0.0579120755346008,0.043736788871944765,0.016012991637459978,0.002165542934561051,-0.043736788871944765,-0.1277237972344848,0.08398700836254003
random,149,3.5438487429292556,611.2027882054649,913.2876855735961,0.05794961211506755,0.056358804215365835,0.0,0.0015908078997017147,-0.056358804215365835,-0.1636175318604452,0.10725872764507936
random,150,2.9855271163294597,174.29634757772365,229.93294589831018,0.05797783631335284,0.04611931290182242,0.010588831317089986,0.003916899923712932,-0.04611931290182242,-0.13553048158473244,0.08941116868291002
random,151,1.287257076763803,588.7906372524849,279.03277189724844,0.057999431277956696,0.051712710381696905,0.0,0.006286720896259791,-0.051712710381696905,-0.15202652181089085,0.10031381142919395
random,152,3.6855284955922527,577.2717873078772,1201.86759456167,0.05801268161241228,0.04331478410244382,0.01765244100788138,0.001458566754057424,-0.04331478410244382,-0.12566234309456245,0.08234755899211862
random,153,4.0290314834751735,151.04936197340712,195.3989456046722,0.05801881211195202,0.05405583823438862,0.0,0.003962973877563399,-0.05405583823438862,-0.15882078713979086,0.10476494890540225
random,154,1.8249822845125991,204.74884572338755,201.17391116088655,0.05803491070268447,0.04921841448115011,0.00427418073661609,0.00561086066907229,-0.04921841448115011,-0.14494423374453402,0.09572581926338392
random,155,2.0084663975678043,789.5872300020732,548.5962603163514,0.05805259208949494,0.04667937214929738,0.00999938764644856,0.00387367920536114,-0.04667937214929738,-0.13667998450284882,0.09000061235355145
random,156,5.765730920280132,336.1972490788876,921.7884386378784,0.05805290825496456,0.05773008019618748,0.0,0.00032282805877707933,-0.05773008019618748,-0.16666891961088784,0.10893883941470037
random,157,1.3694480907716478,430.196264197057,259.22521985643033,0.058134789157400286,0.050178147202699114,0.0027349408479092896,0.005905436318769207,-0.050178147202699114,-0.14744320635478983,0.09726505915209072
random,158,1.5400413862845799,652.2372042470186,329.68924427639496,0.05814070661351079,0.05280653412153155,0.0,0.00533417249197924,-0.05280653412153155,-0.1549916641762447,0.10218513005471314
random,159,15.955539849389488,68.06826575497466,165.42054107608826,0.058142748212727795,0.04769172616353125,0.006393707428967735,0.00565574147747074,-0.04769172616353125,-0.14129801873456352,0.09360629257103227
random,160,3.2786329483759125,245.89562813905624,280.62119985078436,0.05814325169670635,0.05524531728710753,0.0,0.002897934409598823,-0.05524531728710753,-0.16131255409150494,0.10606723680439742
random,161,4.298181087492302,139.84251705906289,187.0649182669722,0.05814834622150285,0.05404279185358933,0.0,0.004105554367913518,-0.05404279185358933,-0.15894151080508573,0.1048987189514964
random,162,16.27935741898357,78.47093407538067,185.6456692067385,0.05818576320248485,0.04659238141517693,0.008962547380970826,0.0048714712515798035,-0.04659238141517693,-0.13762983403420612,0.09103745261902918
random,163,11.35064518071944,195.84511445780558,1134.497058802193,0.05818624267524093,0.04125425913791616,0.022290857071568942,0.0002138407336480652,-0.04125425913791616,-0.11896340206634722,0.07770914292843106
random,164,4.2223150508708995,521.2448938907764,1411.304439532539,0.05819268172008516,0.042661194935292863,0.019152290588290655,0.0011672688435743087,-0.042661194935292863,-0.12350890434700222,0.08084770941170935
random,165,17.89030632019853,50.68306328178454,145.849716346755,0.05819291973880389,0.0502685188167456,0.0009570425558678153,0.00720661900515743,-0.0502685188167456,-0.1493114762608778,0.09904295744413219
random,166,2.6252149722500557,192.29372254744268,235.93949343668461,0.05820548550628007,0.04602911680308596,0.010805606171086363,0.004072164074879334,-0.04602911680308596,-0.1352235106319996,0.08919439382891364
random,167,2.673154657605032,382.69457012210734,467.84927297243314,0.05821170692364775,0.043821713040735955,0.01601746283849198,0.00237689675404281,-0.043821713040735955,-0.12780425020224398,0.08398253716150803
random,168,5.079614258623921,60.765177756536445,142.32162995038345,0.05821513781328021,0.05140547810993789,0.0,0.006809659703342314,-0.05140547810993789,-0.15269504587046098,0.10128956776052309
random,169,14.051721710643646,130.0632976311829,430.6619650570636,0.0582417148546715,0.04246986166036074,0.01899727505945409,0.0015238968997201897,-0.04246986166036074,-0.12347258660090665,0.08100272494054592
random,170,2.6006050942046683,103.22150089744765,160.63858918624751,0.05825411105188812,0.048784702002179485,0.004231160165674902,0.006296038925452464,-0.048784702002179485,-0.1445535418365046,0.0957688398343251
random,171,4.639946326692359,592.0142748777099,1589.3373636938122,0.05828348554085806,0.05701712180189092,0.0,0.0012663637389671459,-0.05701712180189092,-0.16486027489205812,0.1078431530901672
random,172,7.826293999724167,422.04524973768554,4464.782049983972,0.05828578078230526,0.04721941370785136,0.011534817770439146,0.0024152537466245326,-0.04721941370785136,-0.13568459593741222,0.08846518222956086
random,173,43.637849563869175,97.71375924104726,493.16106014773254,0.058290085937124314,0.04849792657809382,0.007817857672922535,0.003928766104338594,-0.04849792657809382,-0.1406800689051713,0.09218214232707747
random,174,2.420366523066211,655.8304324241597,654.9824684450467,0.058303716701390645,0.044366210930893706,0.014845503532111726,0.002803378121413144,-0.044366210930893706,-0.129520707398782,0.08515449646788828
random,175,4.033042327328406,973.0559739596532,2521.5712082055306,0.05831151125569404,0.04617172684678113,0.0121003603040339,0.003064514180887482,-0.04617172684678113,-0.13407136654274723,0.0878996396959661
random,176,5.464994885561419,975.7019248469439,5909.187139414424,0.05832233905624167,0.053410348677501523,0.0,0.004911990378740151,-0.053410348677501523,-0.1543946471024995,0.10098429842499798
random,177,5.982682036170085,156.78432831376577,241.1583335455689,0.058330017431260726,0.05562208550328734,0.0,0.002707931927973391,-0.05562208550328734,-0.16257281440442065,0.1069507289011333
random,178,4.921388346835677,76.26800170523074,160.48146582765602,0.05833592967822586,0.047121131842597086,0.007318884971157319,0.00572563410726078,-0.047121131842597086,-0.13980224687143977,0.09268111502884269
random,179,3.0131782448680924,119.86992148014856,179.8105062981187,0.05834312523281475,0.04684322964667973,0.008366874129391355,0.005224739989091502,-0.04684322964667973,-0.13847635551728837,0.09163312587060865
random,180,7.990962106516098,72.23839188349892,145.6482479831665,0.058346754774633816,0.05255758209979521,0.0,0.005789172674838604,-0.05255758209979521,-0.15586585313986076,0.10330827104006554
random,181,2.2589004325351842,413.6254140290692,415.4218722450314,0.05836366276929264,0.044668421182726646,0.01414282792755589,0.00308812064089908,-0.044668421182726646,-0.13052559325517077,0.08585717207244412
random,182,4.698458063678624,119.5903450929343,170.47682661176398,0.058381811370723916,0.053835476905227615,0.0,0.004546334465496304,-0.053835476905227615,-0.15873159310386237,0.10489611619863476
random,183,5.920968785287397,214.96285271608969,551.4154927151418,0.05839636524144243,0.04062745084250926,0.02270507532388516,0.0007401079060192982,-0.04062745084250926,-0.1179223755186241,0.07729492467611485
random,184,1.7088161618838333,259.72478328988217,209.40693352396235,0.05841236373018576,0.052825598209739213,0.0,0.005586765520446546,-0.052825598209739213,-0.15529016661282496,0.10246456840308575
random,185,4.301305363096996,835.4430747805495,2594.863644559637,0.05842159546072737,0.045429922120739506,0.013762305248177759,0.0026699444038545484,-0.045429922120739506,-0.13166761687256176,0.08623769475182225
random,186,8.760958349908,271.23237757442047,1868.3070263490765,0.05844347388681123,0.041526955503347646,0.021997590161542083,0.00041832576230702164,-0.041526955503347646,-0.11952936534180557,0.07800240983845792
random,187,3.7867665806522552,542.0471292776577,1207.9842735664324,0.05846947516024442,0.04203623033828769,0.020139471952071192,0.0013286408579033372,-0.04203623033828769,-0.1218967583862165,0.07986052804792881
random,188,7.5601903779528286,149.89751579919346,261.2877866705654,0.05847050500645763,0.05610955768382135,0.0,0.002360947322636281,-0.05610955768382135,-0.1637113373247797,0.10760177964095834
random,189,1.6116875423828798,137.23395715934828,160.24526814235023,0.05847106285750244,0.050711427807670136,0.0006179824344613449,0.007296148223986295,-0.050711427807670136,-0.1500934453732088,0.09938201756553866
random,190,5.073263649566363,92.31876583855001,177.43591640198858,0.058508508026036396,0.04535009103471502,0.011092037413105549,0.00483938893149222,-0.04535009103471502,-0.13425805362160947,0.08890796258689446
random,191,7.911031898229772,158.43226120871213,296.3354454778667,0.05852851383616939,0.05658668334399641,0.0,0.0019418304921729758,-0.05658668334399641,-0.16474991041801912,0.1081632270740227
random,192,4.6328265174023535,144.37096071807974,248.05847477270285,0.05852987611350773,0.043165256156057735,0.01639224834823863,0.0030704336962710274,-0.043165256156057735,-0.1267730078078191,0.08360775165176138
random,193,7.004291624562733,53.69854797438653,150.397490954855,0.05853269543880534,0.04839032294777697,0.004622397491511374,0.006675574372394849,-0.04839032294777697,-0.1437679254562656,0.09537760250848863
random,194,1.6005630670961872,740.8156742239393,403.47529432244636,0.05853589877988698,0.047573805927076995,0.007952075318046231,0.004998036364275309,-0.047573805927076995,-0.13962173060903077,0.09204792468195377
random,195,5.9294064385520455,189.19978113509055,438.23389435910633,0.058539021603018826,0.04075439324899234,0.022157764139498992,0.0011663052494022379,-0.04075439324899234,-0.11859662910949335,0.07784223586050101
random,196,5.453194532384274,689.1547610462342,3287.613666927097,0.05856537233822909,0.056089488606665794,0.0,0.0024758837315632977,-0.056089488606665794,-0.16186312530928257,0.10577363670261677
random,197,10.66023878485604,175.3709368896038,744.5036199140164,0.05857365751738059,0.04008836636235797,0.024141222720624828,0.0003793741145540014,-0.04008836636235797,-0.11594714364173314,0.07585877727937518
random,198,5.199933110806207,133.98048798539577,242.7366695720221,0.05860166749262916,0.042907443324293436,0.016816508778228212,0.003081842584664565,-0.042907443324293436,-0.12609093454606524,0.0831834912217718
random,199,74.19876804025284,94.20060355664991,821.0006160070777,0.05861603859469952,0.05321868286228473,0.0,0.005397355732414789,-0.05321868286228473,-0.15395681926006524,0.10073813639778051
random,200,13.281367240217179,198.30211584016433,1649.6149484638381,0.05862026109981777,0.04124890762779995,0.022491858052175503,0.0005024599328861937,-0.04124890762779995,-0.11875704957562445,0.0775081419478245
random,201,15.993216855201634,190.0547138237661,2088.0977978118135,0.058636683069279556,0.04248879420822238,0.02023593245959518,0.0009709395163607902,-0.04248879420822238,-0.1222528617486272,0.07976406754040483
random,202,4.5865392543199235,623.6305686801904,1660.285546968731,0.05865505939915738,0.05725496844881844,0.0,0.0014000909503389463,-0.05725496844881844,-0.16559252041972988,0.10833755197091144
random,203,3.0763186191527083,309.1993259166284,337.345980429171,0.058659761588838406,0.0560883585295846,0.0,0.002571403059253805,-0.0560883585295846,-0.16349828664703148,0.10740992811744687
random,204,6.3777708098723265,86.33236880212789,179.49956535263595,0.05867837659101915,0.04467329945609988,0.012401644544572904,0.004703843726489589,-0.04467329945609988,-0.13227165491152698,0.0875983554554271
random,205,3.808190041010769,115.62956285635377,191.870546769478,0.05868265045266999,0.044852988255023374,0.012350755599734392,0.0045665954978458215,-0.044852988255023374,-0.132502232655289,0.08764924440026561
random,206,3.5856082216416794,79.79835480186968,159.00112635575377,0.0586892414692537,0.04730926143028508,0.006923925536579195,0.006187035886534227,-0.04730926143028508,-0.1403853358937059,0.09307607446342081
random,207,14.143566033895816,268.089987136961,6543.025849309474,0.058696726947293526,0.04951498406655739,0.0073607023702494945,0.003661216103049019,-0.04951498406655739,-0.1421542816963079,0.09263929762975051
random,208,13.521996256880035,70.7909410878701,173.96089787106615,0.05877472946360798,0.045486310299031794,0.010737805786178667,0.005235064824942185,-0.045486310299031794,-0.13474850451285314,0.08926219421382134
random,209,1.4441329870116206,199.71244314986612,184.6761582490251,0.05878807623632421,0.0496203157709296,0.0032059172688389537,0.0067633225137653935,-0.0496203157709296,-0.14641439850209065,0.09679408273116105
random,210,2.6886891679139056,290.35242627046966,283.7634673385027,0.058820555403063524,0.055507494385295834,0.0,0.0033130610177676857,-0.055507494385295834,-0.16218819355280012,0.10668069916750428
random,211,4.530608807177559,63.78634967150797,154.52328107425933,0.05883336919413911,0.047484437313045635,0.006450424315760844,0.006511113644272841,-0.047484437313045635,-0.1410340129972848,0.09354957568423916
random,212,15.431759981778205,78.92861984720034,192.36997933083592,0.058848371218431665,0.04474344235109986,0.01255578642417357,0.0046880890492016275,-0.04474344235109986,-0.1321876559269263,0.08744421357582643
random,213,7.880561404564962,142.01204486802857,339.8108315881018,0.05887022734140351,0.04065881970283822,0.021907111042253874,0.0017810743568748813,-0.04065881970283822,-0.11875170866058435,0.07809288895774613
random,214,4.778567010019246,434.09602341169006,1008.2717724286956,0.05887769850559746,0.05819581264311297,0.0,0.000681885862484487,-0.05819581264311297,-0.16822832337925306,0.1100325107361401
random,215,4.4640476251781696,133.57091707746656,230.3315673279448,0.058896020022389875,0.04279621612197888,0.016851834306169197,0.0034609281707841007,-0.04279621612197888,-0.1259443818158097,0.08314816569383081
random,216,12.609710329045594,123.80292848783381,264.63820001481815,0.05889820823483245,0.05629376983228164,0.0,0.002604438402550812,-0.05629376983228164,-0.16417669691991782,0.10788292708763618
random,217,6.547022469489763,118.40779194961576,237.86672108983004,0.05890504051134505,0.042103885381071314,0.018260359642059854,0.003105885398728847,-0.042103885381071314,-0.12384352573901146,0.08173964035794015
random,218,15.824988339741523,202.2403585814438,1994.712712517206,0.058919301895755796,0.05807633320738838,0.0,0.0008429686883674171,-0.05807633320738838,-0.16699983357418516,0.10892350036679678
